trialNum,rawF1DiscreteScore,repetition,gameID,targetName,condition,phase,buildTime,bis
20,0.7348591911391488,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_011,repeated,post,0.7995824429532693,-0.06472325181412053
21,0.2775987077041149,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_004,control,post,0.46587222137945683,-0.18827351367534195
22,0.9381864812041346,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_016,control,post,1.1201655414530907,-0.18197906024895605
23,0.36209249268667565,3,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,hand_selected_006,control,post,0.8775012949138868,-0.5154088022272112
0,-0.9383234344653817,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_012,control,pre,-1.1479096772814308,0.2095862428160491
1,-0.43233167511191367,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_004,control,pre,0.1832608775452809,-0.6155925526571946
2,-0.2922803845765805,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_008,repeated,pre,0.12362104216876979,-0.4159014267453503
3,-1.2798215357872726,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_006,control,pre,-0.13509326346649073,-1.144728272320782
4,0.9803596033314612,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_009,repeated,pre,0.9206261149275997,0.0597334884038615
5,-1.079679862475239,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_005,control,pre,0.6889029600852661,-1.7685828225605051
6,-0.20165896128901067,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_011,repeated,pre,0.3331855229976961,-0.5348444842867068
7,0.9681812302414322,0,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_016,repeated,pre,0.6549577573413231,0.3132234729001091
8,0.7742640587309696,1,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_011,repeated,repeated,0.7335739039739968,0.040690154756972796
9,0.7238364254776566,1,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_009,repeated,repeated,0.9162650992973015,-0.1924286738196449
10,-0.13507995642467377,1,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_016,repeated,repeated,0.8985853062014978,-1.0336652626261715
11,-0.9168334369638828,1,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_008,repeated,repeated,-1.436090304743031,0.5192568677791481
12,-2.0140874270404003,2,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_008,repeated,repeated,-3.3128592745062444,1.298771847465844
13,0.8710027837475258,2,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_011,repeated,repeated,0.6979785872077787,0.1730241965397471
14,1.2482838113121013,2,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_016,repeated,repeated,0.2845071593405833,0.9637766519715181
15,0.20186284806695962,2,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_009,repeated,repeated,0.8655830257559975,-0.6637201776890379
16,0.9915231119973212,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_009,repeated,post,0.5994432070204995,0.39207990497682177
17,-0.0913372285910988,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_012,control,post,-0.6881171915032298,0.596779962912131
18,-0.7611477485427002,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_006,control,post,0.03168611807059066,-0.7928338666132908
19,1.2482838113121013,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_005,control,post,-0.49528958147166435,1.7435733927837656
20,1.2482838113121013,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_016,repeated,post,-0.6307167965855206,1.879000607897622
21,-1.7611904318192757,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_008,repeated,post,0.8305770354263063,-2.591767467245582
22,1.2482838113121013,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_004,control,post,0.4433895666282057,0.8048942446838956
23,-0.6003932237543156,3,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,hand_selected_011,repeated,post,-1.3600671944310752,0.7596739706767596
0,-0.538500511153768,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_004,control,pre,0.6707628629039563,-1.2092633740577243
1,0.5222676077472486,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_012,control,pre,0.9834106824451077,-0.4611430746978591
2,-1.9984824382433384,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_016,repeated,pre,0.7702824345317987,-2.768764872775137
3,0.021349329377323954,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_011,repeated,pre,0.36699199369622126,-0.3456426643188973
4,-2.574318113085011,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_008,control,pre,-2.472247634504654,-0.102070478580357
5,-2.938622315535865,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_006,repeated,pre,-1.4874762268746455,-1.4511460886612195
6,0.5222676077472486,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_009,repeated,pre,-0.3917022201212745,0.9139698278685231
7,0.5222676077472486,0,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_005,control,pre,0.6321603449402924,-0.10989273719304382
8,0.5222676077472486,1,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_016,repeated,repeated,1.1117599826787243,-0.5894923749314758
9,-0.229109809807638,1,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_006,repeated,repeated,0.9329179374293447,-1.1620277472369827
10,0.5222676077472486,1,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_011,repeated,repeated,1.0009202633779932,-0.47865265563074466
11,0.5222676077472486,1,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_009,repeated,repeated,0.061592326262171364,0.4606752814850772
12,0.291074556191899,2,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_006,repeated,repeated,1.2190163458815628,-0.9279417896896638
13,0.39437357922726834,2,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_009,repeated,repeated,0.25232459856365,0.14204898066361832
14,0.5222676077472486,2,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_016,repeated,repeated,0.495667053575101,0.026600554172147572
15,0.5222676077472486,2,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_011,repeated,repeated,-0.7013367629437433,1.2236043706909918
16,-0.26177839317958906,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_006,repeated,post,0.9936721112708917,-1.2554505044504807
17,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_008,control,post,-0.8394588525352495,1.361726460282498
18,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_009,repeated,post,-0.9028191035389005,1.425086711286149
19,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_011,repeated,post,-0.9517644902396641,1.4740320979869126
20,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_016,repeated,post,-0.5539305234622418,1.0761981312094904
21,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_004,control,post,1.0624888363326976,-0.5402212285854491
22,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_012,control,post,-0.8177143962139451,1.3399820039611936
23,0.5222676077472486,3,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,hand_selected_005,control,post,-1.4355175634551993,1.9577851712024479
0,-1.5977432495394142,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_006,control,pre,0.23110106617430498,-1.828844315713719
1,-0.7772566177598006,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_008,control,pre,0.17965507690959692,-0.9569116946693975
2,-0.7605606688573091,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_004,repeated,pre,-0.0035007625831014366,-0.7570599062742077
3,-0.5673646886998993,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_016,repeated,pre,0.8780825800831387,-1.445447268783038
4,0.6811570809659998,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_012,repeated,pre,0.44672774701750945,0.23442933394849036
5,1.2529707687832448,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_009,control,pre,0.8865047045584261,0.36646606422481864
6,0.9925139659043671,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_011,repeated,pre,-0.28467795440264004,1.2771919203070072
7,-0.009242968245161697,0,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_005,control,pre,-0.19741256827315493,0.18816960002799324
8,-0.9433136230602636,1,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_004,repeated,repeated,-0.03282599117777724,-0.9104876318824863
9,0.4916354988296024,1,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_012,repeated,repeated,0.36108590295554965,0.13054959587405274
10,1.2707797809459036,1,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_011,repeated,repeated,0.7997466753250427,0.47103310562086087
11,-0.009242968245161697,1,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_016,repeated,repeated,0.6646882695827815,-0.6739312378279432
12,1.192865352734273,2,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_012,repeated,repeated,-0.5380519883158078,1.7309173410500809
13,1.375538676020364,2,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_004,repeated,repeated,-0.8083717425587709,2.183910418579135
14,-0.03870640748485362,2,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_011,repeated,repeated,0.18016243380569857,-0.2188688412905522
15,-0.3431619462950042,2,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_016,repeated,repeated,0.8788943511169013,-1.2220562974119056
16,-2.6388549203876757,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_011,repeated,post,-3.3889918588902415,0.7501369385025658
17,-0.9433136230602636,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_006,control,post,0.7926436787796195,-1.735957301839883
18,1.1327599366853012,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_009,control,post,-0.014358200159676907,1.147118136844978
19,-0.4248655260306047,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_008,control,post,0.8940135866207307,-1.3188791126513353
20,0.024148929559822487,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_016,repeated,post,0.9007106976492726,-0.8765617680894501
21,-0.10124105403440394,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_005,control,post,-0.5747846275935677,0.4735435735591638
22,-0.3849018185512344,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_012,repeated,post,-2.2410461457706314,1.856144327219397
23,1.1254000898221617,3,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,hand_selected_004,repeated,post,-0.009994930853202653,1.1353950206753642
